,code,type,company
1915,N439YX,L2J,REPUBLIC AIRWAYS INC
1916,N440AW,L2J,OTHERS
1917,N440CT,L2J,OTHERS
1918,N440CX,L2J,OTHERS
1919,N440FX,L2J,OTHERS
1920,N440SW,L2J,OTHERS
1921,N440YX,L2J,REPUBLIC AIRWAYS INC
1922,N441FX,L2J,OTHERS
1923,N441KM,L2T,OTHERS
1924,N441PC,L2J,OTHERS
1925,N441YX,L2J,REPUBLIC AIRWAYS INC
1926,N441ZW,L2J,OTHERS
1927,N442AW,L2J,OTHERS
1928,N442WT,L2J,OTHERS
1929,N442YX,L2J,REPUBLIC AIRWAYS INC
1930,N443AW,L2J,OTHERS
1931,N443SW,L2J,OTHERS
1932,N443YX,L2J,REPUBLIC AIRWAYS INC
1933,N444SC,L2J,BANK OF UTAH TRUSTEE
1934,N444YX,L2J,REPUBLIC AIRWAYS INC
1935,N444ZW,L2J,OTHERS
1936,N445AW,L2J,OTHERS
1937,N445N,L2J,OTHERS
1938,N445YX,L2J,REPUBLIC AIRWAYS INC
1939,N446AW,L2J,OTHERS
1940,N446CJ,L2J,OTHERS
1941,N446YX,L2J,REPUBLIC AIRWAYS INC
1942,N447AW,L2J,OTHERS
1943,N447YX,L2J,REPUBLIC AIRWAYS INC
1944,N449AW,L2J,OTHERS
1945,N449TM,L2J,OTHERS
1946,N450AW,L2J,OTHERS
1947,N451AJ,L2J,OTHERS
1948,N451AW,L2J,OTHERS
1949,N451GA,L2J,OTHERS
1950,N451TM,L2J,OTHERS
1951,N452AW,L2J,OTHERS
1952,N452SD,L2J,OTHERS
1953,N453JE,L2J,OTHERS
1954,N454AW,L2J,OTHERS
1955,N454NG,L1T,OTHERS
1956,N456ZW,L2J,OTHERS
1957,N457AW,L2J,OTHERS
1958,N458AW,L2J,OTHERS
1959,N459AW,L2J,OTHERS
1960,N459DM,L2P,OTHERS
1961,N45AX,L2J,OTHERS
1962,N460AW,L2J,OTHERS
1963,N461AW,L2J,OTHERS
1964,N462AW,L2J,OTHERS
1965,N462MK,L2J,OTHERS
1966,N463AW,L2J,OTHERS
1967,N464AW,L2J,OTHERS
1968,N464SW,L2J,OTHERS
1969,N465AW,L2J,OTHERS
1970,N465TM,L2J,OTHERS
1971,N466AW,L2J,OTHERS
1972,N4674B,L1T,OTHERS
1973,N467AW,L2J,OTHERS
1974,N468AW,L2J,OTHERS
1975,N468CE,L2J,OTHERS
1976,N468KL,L2J,OTHERS
1977,N469AF,L1T,OTHERS
1978,N469AW,L2J,OTHERS
1979,N470ZW,L2J,OTHERS
1980,N471ZW,L2J,OTHERS
1981,N472FX,L2J,OTHERS
1982,N473HB,L2J,OTHERS
1983,N474FX,L2J,OTHERS
1984,N478PX,L2J,BANK OF UTAH TRUSTEE
1985,N479CA,L2J,OTHERS
1986,N480JE,L2J,OTHERS
1987,N481AM,L2J,OTHERS
1988,N485CT,L2J,OTHERS
1989,N488AM,L2J,OTHERS
1990,N489VR,L2J,OTHERS
1991,N491TM,L2J,OTHERS
1992,N492CA,L2J,OTHERS
1993,N492MC,L4J,OTHERS
1994,N493AF,L1T,OTHERS
1995,N494CA,L2J,OTHERS
1996,N497SP,L3J,OTHERS
1997,N497TM,L2J,OTHERS
1998,N4B,L2J,OTHERS
1999,N5007E,L2J,AMERICAN AIRLINES INC
2000,N500AE,L2J,AMERICAN AIRLINES INC
2001,N500PC,L2J,OTHERS
2002,N500VJ,L2J,BANK OF UTAH TRUSTEE
2003,N501BG,L2J,AMERICAN AIRLINES INC
2004,N501QS,L2J,OTHERS
2005,N501UP,L2J,OTHERS
2006,N501VJ,L2J,BANK OF UTAH TRUSTEE
2007,N502BG,L2J,OTHERS
2008,N502VJ,L2J,BANK OF UTAH TRUSTEE
2009,N503AE,L2J,AMERICAN AIRLINES INC
2010,N503GJ,L2J,BANK OF UTAH TRUSTEE
2011,N503VJ,L2J,BANK OF UTAH TRUSTEE
2012,N504UP,L2J,OTHERS
2013,N505AE,L2J,AMERICAN AIRLINES INC
2014,N506BA,L3J,OTHERS
2015,N506QS,L2J,OTHERS
2016,N507AE,L2J,AMERICAN AIRLINES INC
2017,N507WM,L2J,OTHERS
2018,N508CK,L2J,OTHERS
2019,N508UP,L2J,OTHERS
2020,N509MJ,L2J,OTHERS
2021,N50HN,L3J,OTHERS
2022,N510AE,L2J,AMERICAN AIRLINES INC
2023,N510HF,L2J,OTHERS
2024,N510JN,L2J,OTHERS
2025,N510TW,L2J,OTHERS
2026,N511CT,L2J,OTHERS
2027,N512AE,L2J,AMERICAN AIRLINES INC
2028,N512QS,L2J,OTHERS
2029,N512UP,L2J,OTHERS
2030,N513AE,L2J,AMERICAN AIRLINES INC
2031,N513MJ,L2J,OTHERS
2032,N513QS,L2J,OTHERS
2033,N514AE,L2J,AMERICAN AIRLINES INC
2034,N514UP,L2J,OTHERS
2035,N515AE,L2J,AMERICAN AIRLINES INC
2036,N515QS,L2J,OTHERS
2037,N515UP,L2J,OTHERS
2038,N516AE,L2J,AMERICAN AIRLINES INC
2039,N516GH,L2J,OTHERS
2040,N517AE,L2J,AMERICAN AIRLINES INC
2041,N518AE,L2J,AMERICAN AIRLINES INC
2042,N519AE,L2J,AMERICAN AIRLINES INC
2043,N519QS,L2J,OTHERS
2044,N520QS,L2J,OTHERS
2045,N521FE,L3J,OTHERS
2046,N521FL,L2J,OTHERS
2047,N521FX,L2J,OTHERS
2048,N521QS,L2J,OTHERS
2049,N522AE,L2J,AMERICAN AIRLINES INC
2050,N522FE,L3J,OTHERS
2051,N522FX,L2J,OTHERS
2052,N522QS,L2J,OTHERS
2053,N523AJ,L2J,OTHERS
2054,N523FE,L3J,OTHERS
2055,N524AE,L2J,AMERICAN AIRLINES INC
2056,N524FX,L2J,OTHERS
2057,N525FE,L3J,OTHERS
2058,N526EA,L2J,AMERICAN AIRLINES INC
2059,N526FX,L2J,OTHERS
2060,N527EA,L2J,AMERICAN AIRLINES INC
2061,N527QS,L2J,OTHERS
2062,N528EG,L2J,AMERICAN AIRLINES INC
2063,N528FE,L3J,OTHERS
2064,N529FE,L3J,OTHERS
2065,N529FX,L2J,OTHERS
2066,N52JT,L2J,OTHERS
2067,N530EA,L2J,AMERICAN AIRLINES INC
2068,N530FX,L2J,OTHERS
2069,N531AF,L1T,OTHERS
2070,N531EG,L2J,AMERICAN AIRLINES INC
2071,N532EA,L2J,AMERICAN AIRLINES INC
2072,N532FX,L2J,OTHERS
2073,N533QS,L2J,OTHERS
2074,N534AE,L2J,AMERICAN AIRLINES INC
2075,N535RV,L2J,OTHERS
2076,N535V,L2J,OTHERS
2077,N536EA,L2J,AMERICAN AIRLINES INC
2078,N536QS,L2J,OTHERS
2079,N538CA,L2J,DELTA AIR LINES
2080,N538EG,L2J,AMERICAN AIRLINES INC
2081,N538QS,L2J,OTHERS
2082,N538XJ,L2J,BANK OF UTAH TRUSTEE
2083,N539AF,L1T,OTHERS
2084,N539UW,L2J,AMERICAN AIRLINES INC
2085,N53NW,L2J,OTHERS
2086,N540EG,L2J,AMERICAN AIRLINES INC
2087,N540FX,L2J,OTHERS
2088,N540QS,L2J,OTHERS
2089,N541QS,L2J,OTHERS
2090,N542EA,L2J,AMERICAN AIRLINES INC
2091,N542FX,L2J,OTHERS
2092,N542QS,L2J,OTHERS
2093,N543EA,L2J,AMERICAN AIRLINES INC
2094,N543QS,L2J,OTHERS
2095,N544EA,L2J,AMERICAN AIRLINES INC
2096,N545XJ,L2J,BANK OF UTAH TRUSTEE
2097,N546FF,L2J,AMERICAN AIRLINES INC
2098,N546XJ,L2J,BANK OF UTAH TRUSTEE
2099,N547FX,L2J,OTHERS
2100,N547NN,L2J,AMERICAN AIRLINES INC
2101,N547P,L2T,OTHERS
2102,N547QS,L2J,OTHERS
2103,N548NN,L2J,AMERICAN AIRLINES INC
2104,N548XJ,L2J,BANK OF UTAH TRUSTEE
2105,N549FX,L2J,OTHERS
2106,N549NN,L2J,AMERICAN AIRLINES INC
2107,N549QS,L2J,OTHERS
2108,N54RE,L2J,OTHERS
2109,N550AA,L2J,OTHERS
2110,N550AJ,L2J,OTHERS
2111,N551FX,L2J,OTHERS
2112,N551NN,L2J,AMERICAN AIRLINES INC
2113,N551TF,L1P,OTHERS
2114,N552FX,L2J,OTHERS
2115,N552QS,L2J,OTHERS
2116,N553CB,L2J,OTHERS
2117,N553FX,L2J,OTHERS
2118,N553NN,L2J,AMERICAN AIRLINES INC
2119,N554CA,L2J,DELTA AIR LINES
2120,N554DS,L1P,OTHERS
2121,N554NN,L2J,AMERICAN AIRLINES INC
2122,N554QS,L2J,OTHERS
2123,N555LK,L2J,OTHERS
2124,N555NN,L2J,AMERICAN AIRLINES INC
2125,N555QS,L2J,OTHERS
2126,N555WL,L2J,OTHERS
2127,N555XY,L2T,OTHERS
2128,N556NN,L2J,AMERICAN AIRLINES INC
2129,N556QS,L2J,OTHERS
2130,N557NN,L2J,AMERICAN AIRLINES INC
2131,N557QS,L2J,OTHERS
2132,N559QS,L2J,OTHERS
2133,N55BA,L2J,OTHERS
2134,N560AW,L2J,OTHERS
2135,N560BL,L2J,OTHERS
2136,N560DP,L2J,OTHERS
2137,N560DR,L2J,OTHERS
2138,N560NN,L2J,AMERICAN AIRLINES INC
2139,N560QS,L2J,OTHERS
2140,N561NN,L2J,AMERICAN AIRLINES INC
2141,N561QS,L2J,OTHERS
2142,N561ST,L1T,OTHERS
2143,N561SW,L2T,OTHERS
2144,N562NN,L2J,AMERICAN AIRLINES INC
2145,N562QS,L2J,OTHERS
2146,N563QS,L2J,OTHERS
2147,N564QS,L2J,OTHERS
2148,N565NN,L2J,AMERICAN AIRLINES INC
2149,N565QS,L2J,OTHERS
2150,N565RV,L2J,OTHERS
2151,N565SK,L2J,OTHERS
2152,N566NN,L2J,AMERICAN AIRLINES INC
2153,N567AF,L1T,OTHERS
2154,N567NN,L2J,AMERICAN AIRLINES INC
2155,N568NN,L2J,AMERICAN AIRLINES INC
2156,N568QS,L2J,OTHERS
2157,N569NN,L2J,AMERICAN AIRLINES INC
2158,N56GJ,L2J,OTHERS
2159,N570NN,L2J,AMERICAN AIRLINES INC
2160,N571FX,L2J,OTHERS
2161,N572FE,L3J,OTHERS
2162,N572FX,L2J,OTHERS
2163,N573FE,L3J,OTHERS
2164,N573NN,L2J,AMERICAN AIRLINES INC
2165,N574FE,L3J,OTHERS
2166,N574FX,L2J,OTHERS
2167,N574NN,L2J,AMERICAN AIRLINES INC
2168,N575FE,L3J,OTHERS
