,airportIn,airportOut,company,number
1996,CYUL,CYHU,Aviation Starlink Inc.,3
1997,CYMX,CSS4,Others,3
1998,CZBM,CSS4,Others,3
1999,CYHU,KPWK,Others,5
2000,CPG5,CSP6,Others,3
2001,CYUL,KRDU,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,5
2002,CSU3,CSP5,Others,3
2003,CYHU,KBGM,Others,3
2004,CYHU,CSP5,Others,3
2005,CYHU,KBWI,Others,4
2006,CZBM,KFSO,Others,4
2007,CZBM,CSN7,Others,3
2008,CYUL,KRFD,Others,5
2009,CYJN,CSN7,Others,3
2010,CZBM,KRDU,Others,5
2011,CYFJ,KRDU,Others,4
2012,CYUL,28MA,Others,3
2013,CYHU,KDAL,Others,4
2014,CYHU,KATW,Others,4
2015,CYJN,CSP6,Others,3
2016,CSP5,CSN7,Others,3
2017,CYUL,GA43,Others,2
2018,CYRQ,CYRO,Others,2
2019,CYUL,FA24,Others,2
2020,CST3,CYRO,Others,2
2021,CYLS,CYQB,Others,2
2022,CYVB,CYQB,Others,2
2023,CSP6,CYRO,Others,2
2024,CYGV,CYQB,Others,2
2025,CYUL,CYQG,Aviation Starlink Inc.,2
2026,CYUY,CYQB,Others,2
2027,CYQB,KGRR,Others,2
2028,CYUL,FL35,Air Canada Rouge Lp,2
2029,CYHU,CYQY,Others,2
2030,CYFJ,K02C,Others,2
2031,CYVB,CYPN,Others,2
2032,CYND,CYQB,Others,2
2033,CYUL,FL86,Others,2
2035,CYUL,II43,Others,2
2036,CYMX,CYPQ,Others,2
2037,CSG3,CYQB,Others,2
2038,CYZV,CYQB,Others,2
2039,CYQB,CYOW,Others,2
2040,CYUL,YSSY,Others,2
2041,CYMX,ELLX,Others,2
2042,CYUL,KHPN,Bank Of Utah Trustee,4
2043,CYND,CYYB,Others,2
2044,CYUL,KESN,Others,2
2045,CYUL,KEWR,Cargojet Airways Ltd.,4
2046,CYHU,CYYB,Others,2
2047,CYUL,KFAF,Others,2
2048,CYUL,KFMY,Others,2
2049,CNV9,CYYB,Others,2
2050,CYUY,CYXZ,Air Georgian Limited,2
2051,CYUL,KFTY,Bank Of Utah Trustee,3
2052,CYUL,CYXE,Sunwing Airlines Inc.,2
2053,CYUL,KGYY,Others,3
2054,CYUL,KHGR,Others,2
2055,CYUL,CYXE,Cargojet Airways Ltd.,2
2056,CYSC,CYVB,Others,2
2057,CYUL,KHYI,Others,2
2058,CYUL,KIAH,Others,4
2059,CYUL,KIXD,Others,2
2060,CYUL,KLNS,Others,2
2061,CYUL,CYVR,Jazz Aviation Lp,2
2062,CYUL,CYVR,Bank Of Utah Trustee,2
2063,CYQB,CYVR,Air Canada Rouge Lp,2
2064,CYUL,KMKE,Aviation Starlink Inc.,3
2065,CYUL,CYVO,Jazz Aviation Lp,2
2066,CYVB,LOWL,Others,2
2067,CYUL,KMQJ,Others,2
2068,CYUL,KMQS,Others,2
2069,CYUL,KMQY,Bank Of Utah Trustee,2
2070,CYRQ,CYYB,Others,2
2071,CYUL,CYYB,Others,2
2072,CYUL,KDXR,Others,2
2073,CYUL,KARB,Others,3
2074,CYUL,KATL,Air Georgian Limited,4
2075,CYUL,KAVL,Others,2
2076,CYUL,KAXV,Others,2
2077,CYUL,KBAK,Aviation Starlink Inc.,2
2078,CYUL,KBAK,Others,2
2079,CYUL,CYYT,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
2080,CYUL,KBDL,Others,3
2081,CYUL,CYYT,Others,2
2082,CYUL,KBJC,Others,4
2083,CYUL,CYYJ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2084,CYUL,KBMG,Others,2
2085,CYUL,KBVY,Others,2
2086,CYND,CYYG,Others,2
2087,CYUL,KCID,Others,2
2088,CYUL,KCLT,Aviation Starlink Inc.,2
2089,CYUL,CYYC,Sunwing Airlines Inc.,2
2090,CYUL,KCON,Others,2
2091,CYUL,CYYC,Air Georgian Limited,2
2092,CYUL,KDAB,Others,3
2093,CYQB,CYYC,Westjet,2
2094,CYQB,CYYC,Others,2
2095,CYUL,KDCA,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,3
2096,CYMX,CYYC,Others,2
2097,CYUL,KDPA,Bank Of Utah Trustee,2
2098,CYZV,CYVB,Others,2
2099,CYUL,KOJC,Others,2
2100,CYUL,KAKR,Others,3
2101,CYUL,LIRA,Others,3
2102,CYUL,TJSJ,Air Transat A T Inc.,4
2103,CYUL,TJIG,Others,3
2104,CYUL,KXNA,Others,2
2105,CYUL,KYIP,Delta Air Lines,2
2106,CYUL,SBGL,Air Transat A T Inc.,2
2107,CYUL,LFVP,Others,3
2108,CYUL,LGKN,Air Transat A T Inc.,2
2109,CYUL,KOPF,Bank Of Utah Trustee,3
2110,CYUL,LPPD,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2111,CYUL,MBPV,Others,2
2112,CYUL,MDJB,Others,3
2113,CYUL,MDPC,Air Transat A T Inc.,3
2114,CYUL,ME26,Bank Of Utah Trustee,2
2115,CYUL,OMAA,Others,3
2116,CYUL,MMMX,Wells Fargo Trust Co Na Trustee,4
2117,CYUL,MMTJ,Bank Of Utah Trustee,3
2118,CYUL,MPTO,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2119,CYUL,TXKF,Bank Of Utah Trustee,4
2120,CYUL,KSRQ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,4
2121,CYUL,KSNA,Others,2
2122,CYUL,KORD,Air Georgian Limited,4
2123,CYOW,CYVB,Others,2
2124,CYUL,KORH,Aviation Starlink Inc.,2
2125,CYUL,KORL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,4
2126,CYUL,KOWD,Others,2
2127,CYUL,KOXC,Others,2
2128,CYUL,KPBI,Bank Of Utah Trustee,2
2129,CSU3,CYVB,Others,2
2130,CNV9,CYVB,Others,2
2131,CYUL,KPHL,Aviation Starlink Inc.,2
2132,CYXZ,CYUY,Air Georgian Limited,2
2133,CYUL,CYUY,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2134,CYUL,CYUY,Air Canada,2
2135,CYUL,KPVG,Others,2
2136,CYTR,CYUY,Others,2
2137,CYSB,CYUY,Others,2
2138,CYUL,KRDU,Cargojet Airways Ltd.,4
2139,CYUL,KRFD,Bank Of Utah Trustee,2
2140,CYUL,KRST,Others,2
2141,CYUL,KRZT,Others,2
2142,CYUL,WS17,Others,2
2143,CYUL,KSDM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2144,CNV9,CYYZ,Cargojet Airways Ltd.,2
2145,CNV9,CYYZ,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
2146,CYHU,CYTZ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2147,CSP6,EDDF,Air Canada,2
2148,CSB3,CYSN,Others,2
2149,CYUL,EBMB,Others,4
2150,CYFJ,CYSN,Others,2
2151,CYUL,EBCI,Bank Of Utah Trustee,3
2152,CYHU,CYTR,Others,2
2153,CYUL,CYTR,Others,2
2154,CYUL,CYTS,Others,2
2155,CSP6,CYTZ,Porter Airlines Inc.,2
2156,CTR6,CYTZ,Others,2
2157,CYHU,CYTZ,Air Georgian Limited,2
2158,CCY4,CYUL,Flair Airlines Ltd,2
2159,CZBM,KOWD,Others,2
2160,CYUL,3NK5,Others,2
2161,CYUL,47FD,Bank Of Utah Trustee,2
2162,CZBM,K0G7,Others,2
2163,CYUL,86MI,Air Canada,2
2164,CYUL,88PA,Others,3
2165,CYHU,CYSH,Others,2
2166,CST3,CYSH,Others,2
2167,CYMX,EDDK,Others,3
2168,CYUL,EDDN,Others,3
2169,CYUL,EKCH,Others,4
2170,CYUL,EKBI,Others,2
2171,CST3,CYRQ,Others,2
2172,CSY3,CYRQ,Others,2
2173,CYOW,CYRQ,Others,2
2174,CYVB,CYRQ,Others,2
2175,CYXU,CYRQ,Others,2
2176,CYUL,EGTK,Others,3
2177,CYUY,CYSB,Others,2
2178,CYUL,EGPF,Air Transat A T Inc.,2
2179,CYUL,EGMC,Others,3
2180,CYCC,CYSC,Others,2
2181,CYFJ,EGLF,Others,3
2182,CYHM,CYSC,Others,2
2183,CYOO,CYSC,Others,2
2184,CYUL,CYSC,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2185,CYUY,CYSC,Others,2
2186,CYWG,CYSC,Others,2
2187,CYYG,CYSC,Jazz Aviation Lp,2
2188,CYMX,EGCN,Others,3
2189,CYMX,EGCC,Others,2
2190,CYSC,KDKK,Others,2
2191,CYSC,KGRR,Others,2
2192,CYSC,KILG,Others,2
2193,CYSC,KJHW,Others,2
2194,CYSC,KSCH,Others,2
2195,CYMX,EDDP,Cargojet Airways Ltd.,2
2196,CCY4,CYUL,Air Canada,2
2197,CCY4,CYUL,Others,2
2198,CYUL,KAGC,Others,3
2199,CYGV,CYZV,Others,2
2200,CYSB,CYUL,Others,2
2201,CYSN,CYUL,Aviation Starlink Inc.,2
2202,CYUL,CYUL,Air France,2
2203,CYUY,CYUL,Aviation Starlink Inc.,2
2204,CYWG,CYUL,Cargojet Airways Ltd.,2
2205,CYUL,CYZV,Jazz Aviation Lp,2
2206,CYPN,CYZV,Others,2
2207,CYYG,CYUL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2208,CYYJ,CYUL,Air Canada,2
2209,CYMX,CYZV,Others,2
2210,CYYZ,CYUL,Air France,2
2211,CYZR,CYUL,Others,2
2212,CYZV,CYUL,Air Georgian Limited,2
2213,CDA4,CYUL,Others,2
2214,CYUL,CYZR,Aviation Starlink Inc.,2
2215,CYUL,EDHI,Air Transat A T Inc.,2
2216,CYUL,EHAM,Aviation Starlink Inc.,3
2217,CYUL,EINN,Bank Of Utah Trustee,3
2218,CYRQ,CYYZ,Others,2
2219,CYUL,GA95,Others,2
2220,CYUL,GOBD,Others,2
2221,CYFJ,CYYZ,Aviation Starlink Inc.,2
2222,CYUL,K5B2,Others,2
2223,CYUL,KACK,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2224,CYRQ,CYUL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2225,CYQY,CYUL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2226,CYSC,CZBA,Others,2
2227,CYUL,CZBA,Others,2
2228,CFH4,CYUL,Others,2
2229,CYKF,CZBM,Others,2
2230,CYJN,CZBM,Air Canada Rouge Lp,2
2231,CNC3,CYUL,Others,2
2232,CNV9,CYUL,Air Canada,2
2233,CTQ2,CZBM,Others,2
2234,CSV8,CZBM,Others,2
2235,CSJ5,CYUL,Aviation Starlink Inc.,2
2236,CSM5,CYUL,Others,2
2237,CSQ3,CYUL,Others,2
2238,CSR3,CYUL,Aviation Starlink Inc.,2
2239,CSS4,CYUL,Others,2
2240,CSU3,CYUL,Others,2
2241,CYCC,CYUL,Others,2
2242,CYEG,CYUL,Sunwing Airlines Inc.,2
2243,CYHZ,CYUL,Air Canada Rouge Lp,2
2244,CYKF,CYUL,Aviation Starlink Inc.,2
2245,CYMX,CYUL,Aviation Starlink Inc.,2
2246,CYUL,CZBF,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2247,CYOO,CYUL,Aviation Starlink Inc.,2
2248,CYOW,CYUL,Bank Of Utah Trustee,2
2249,CYOW,CYUL,Flair Airlines Ltd,2
2250,CYQB,CYUL,Air Georgian Limited,2
2251,CYQB,CYUL,Sunwing Airlines Inc.,2
2252,CYQG,CYUL,Air Canada,2
2253,CZBM,CZBA,Others,2
2254,CYMX,CYOW,Cargojet Airways Ltd.,2
2255,CYKZ,CSM3,Others,2
2256,CYUL,KFXE,Air Transat A T Inc.,2
2257,CYMX,CNF3,Others,2
2258,CYHU,CNF4,Others,2
2259,CZBM,CSY3,Others,2
2260,CLA2,CSY4,Others,2
2261,CYND,CNJ4,Others,2
2262,CYUL,KOPF,Air Canada,2
2263,CNP3,CSY4,Others,2
2264,CYND,CNL3,Others,2
2265,CYSC,KOPF,Others,2
2266,CYZR,CYHU,Others,2
2267,CNV9,MDBG,Air Transat A T Inc.,2
2268,CYYZ,CYHU,Air Georgian Limited,2
2269,CPR2,CSY4,Others,2
2270,CYYB,CYHU,Others,2
2271,CYUL,CNL8,Others,2
2272,CYUL,KGPM,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
2273,CYFJ,CSE4,Others,2
2274,CST3,CNF3,Others,2
2275,CLA2,CSY3,Others,2
2276,CYHU,CSU7,Others,2
2277,CYHU,KUGN,Others,2
2278,CYHU,CNC3,Others,2
2279,CYUL,KUUU,Others,3
2280,CYND,CNC4,Others,2
2281,CYUL,MDMA,Air Transat A T Inc.,2
2282,CYUL,CND4,Others,2
2283,CSR3,CNE4,Others,2
2284,CYVB,CSU7,Others,2
2285,CYUL,CSV8,Others,2
2287,CYOW,CSE4,Others,2
2288,CYHU,KACK,Others,2
2289,CYKZ,CSE4,Others,2
2290,CYUL,CYHU,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2291,CYTZ,CYHU,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2292,CSC3,CSU7,Others,2
2293,CSP5,CYHU,Others,2
2294,CYND,CSM3,Others,2
2295,CYND,CNR6,Others,2
2296,CYUL,LTBA,Others,2
2297,CSM3,CSE4,Others,2
2298,CSS4,CYHU,Others,2
2299,CSE4,CNS4,Others,2
2300,CYFJ,KHPN,Others,3
2301,CST3,CNS4,Others,2
2302,CSE3,CYHU,Others,2
2303,CYMX,CNS4,Others,2
2304,CSP6,CSZ3,Others,2
2305,CNY3,CYHU,Others,2
2306,CYHU,CNP7,Others,2
2307,CSM5,CSE4,Others,2
2308,CYFD,CYHU,Others,2
2309,CYMX,CNP3,Others,2
2310,CSE4,CNN8,Others,2
2311,CYSH,CYHU,Others,2
2312,CSU3,CNN8,Others,2
2313,CSY4,CSE4,Others,2
2314,CTR6,CSY4,Others,2
2315,CYPN,CYHU,Others,2
2316,CYUL,MDAN,Air Transat A T Inc.,2
2317,CYFJ,KOPF,Others,3
2318,CSE4,CNP3,Others,2
2319,CST3,CNP3,Others,2
2320,CYLW,CYHU,Others,2
2321,CYHU,CNP3,Others,2
2322,CYKZ,CYHU,Air Canada,2
2323,CYHM,CYHU,Aviation Starlink Inc.,2
2324,CSU3,CSE4,Others,2
2325,CYHU,KBFI,Others,3
2326,CYFJ,CSG3,Others,2
2327,CYRQ,CLC2,Others,2
2328,CSN7,CSD3,Others,2
2329,CYMX,KPBI,Others,3
2330,CYHU,KMLI,Others,2
2331,CYUL,KF45,Air Canada Rouge Lp,3
2332,CSR3,KPBI,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2333,CPR2,CSG3,Others,2
2334,CYUL,KFAR,Others,3
2335,CYHU,KMCO,Bank Of Utah Trustee,3
2336,CYHU,KFLL,Others,4
2337,CYUL,KTPF,Others,2
2338,CYUL,MM28,Others,2
2339,CYUL,MM28,Air Canada,2
2340,CYHU,KLKP,Others,2
2341,CNV9,KFLL,Others,2
2342,CNN8,CSU3,Others,2
2343,CYHU,KLEB,Others,3
2344,CYHU,KMSS,Others,3
2345,CSC3,CST7,Others,2
2346,CYHU,KSBY,Others,2
2347,CNV9,MMUN,Air Canada Rouge Lp,2
2348,CYHU,KRME,Others,2
2349,CYHU,KRFD,Others,2
2350,CYHU,KEWR,Air Canada,3
2351,CYTZ,CST3,Others,2
2352,CSB3,CST7,Others,2
2353,CYHU,KORH,Others,2
2354,CYHU,KORD,Others,2
2355,CYUL,MMPC,Bank Of Utah Trustee,2
2356,CYHU,KLBE,Others,2
2357,CYQB,KFLL,Air Transat A T Inc.,3
2358,CYHU,ME26,Others,3
2359,CYHU,KFSO,Others,2
2361,CYHM,CSU3,Others,2
2362,CSR3,KFSO,Others,2
2363,CYHU,KCGF,Air Canada,2
2364,CYUL,KTYS,Others,3
2367,CYHU,KISP,Others,3
2368,CSE4,KOSH,Others,4
2369,CYUL,CSU3,Others,2
2370,CYUL,KFSO,Others,2
2371,CYVB,CSU3,Others,2
2372,CYND,CMW3,Others,2
2374,CTR6,KOSH,Others,3
2375,CSS4,CSU3,Others,2
2376,CSP5,CSU3,Others,2
2377,CYHU,KIAG,Others,3
2378,CYHU,KHVN,Others,3
2379,CYUL,MI39,Delta Air Lines,2
2380,CYUL,KTUL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2382,CYHU,KGYY,Others,3
2383,CSE4,KPBG,Others,2
2385,CYUL,KFRG,Bank Of Utah Trustee,3
2386,CST3,KOWD,Others,2
2387,CYHU,KDET,Others,3
2389,CNV4,CYHU,Others,2
2390,CYUL,KLWM,Others,3
2392,CSP5,CYCC,Others,2
2393,CSD3,CYCC,Others,2
2394,CSC3,CYCC,Others,2
2395,CSN3,CSA2,Others,2
2396,CSN7,CSA2,Others,2
2397,CYHU,CWF2,Others,2
2398,CYJN,CTE5,Others,2
2400,CYUL,LFMN,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2401,CYHU,KMCO,Others,3
2402,CSU3,CSA2,Others,2
2403,CSA2,CTY5,Others,2
2404,CTR6,KSUS,Others,2
2405,CTY5,CSA2,Others,2
2406,CSS3,CTE5,Others,2
2407,CNV4,CSE3,Others,2
2409,CSC3,KMSP,Others,2
2410,CNV8,CYFJ,Others,2
2411,CSS3,CSE3,Others,2
2413,CYUL,CTA4,Others,2
2417,CYHU,CYFD,Others,2
2418,CSA2,CTE5,Others,2
2420,CSP6,KMSP,Jazz Aviation Lp,2
2421,CYMX,CYCK,Others,2
2422,CSE4,CTE5,Others,2
2423,CSG3,CTE5,Others,2
2424,CYFJ,CSA2,Others,2
2425,CYRP,CSD4,Others,2
2426,CST3,CNS8,Others,2
2427,CYGK,CTR6,Others,2
2428,CYSN,CTR6,Others,2
2429,CYRP,CTR6,Others,2
2430,CYUL,LEMG,Others,3
2431,CYOW,CTR6,Aviation Starlink Inc.,2
2432,CYUL,CSC3,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2433,CYKZ,CTR6,Others,2
2434,CYKF,CTR6,Others,2
2435,CYFJ,CTR6,Others,2
2436,CTR6,KMDW,Aviation Starlink Inc.,2
2437,CSU3,CTR6,Others,2
2438,CSC3,KRIC,Others,2
2439,CYRQ,KMKE,Others,2
2440,CYUL,KMKE,American Airlines Inc,2
2441,CST3,CSD3,Others,2
2442,CYHU,KMLB,Others,3
2443,CYHU,CTQ6,Others,2
2444,CYTR,CTR6,Others,2
2445,CSC3,CTQ2,Others,2
2446,CYKF,CSC3,Others,2
2447,CYFJ,KMMU,Others,2
2448,CNV9,CTG3,Others,2
2449,CYUL,LFMF,Air Transat A T Inc.,2
2450,CYMX,KMMU,Others,2
2451,CSM3,CSB3,Others,2
2452,CSC3,KMDW,Others,3
2453,CYUL,LFKL,Others,2
2454,CTQ2,CSB3,Others,2
2455,CYQB,CTG3,Others,2
2456,CTR6,KBNA,Others,2
2457,CYOW,CSB3,Others,2
2458,CYSN,CSB3,Others,2
2459,CYMX,CSB5,Cargojet Airways Ltd.,2
2460,CYUL,KLDJ,Others,2
2461,CNY3,CYFJ,Others,2
2462,CSU3,CSE3,Others,2
2463,CYHU,CNV9,Air Georgian Limited,2
2464,CYND,CYHM,Others,2
2465,CYMX,KIAD,Others,4
2466,CYSC,KIAD,Others,2
2467,CNV9,CYHM,Aviation Starlink Inc.,2
2468,CYHU,CYGV,Others,2
2469,CSZ3,KHPN,Others,2
2470,CYUL,CYGM,Others,2
2471,CYMX,KIAG,Others,2
2472,CYHU,CSE3,Others,2
2473,CYPN,CNV9,Others,2
2474,CYQB,CNV9,Others,2
2475,CYRQ,CNV9,Aviation Starlink Inc.,2
2476,CYUL,CNV9,Bank Of Utah Trustee,2
2477,CYVB,CNV9,Others,2
2478,CSG3,CNV9,Others,2
2479,CYUL,CYHM,Sunwing Airlines Inc.,2
2480,CPR2,CSE4,Others,2
2481,CYUL,CNV8,Others,2
2482,CNF4,CYHU,Others,2
2483,CSJ5,CSE4,Others,2
2484,CYHU,94FL,Others,2
2485,CYUL,LSZB,Others,2
2486,CSC3,KOGS,Others,2
2487,CYUL,CSZ3,Aviation Starlink Inc.,2
2488,CSA2,CNV4,Others,2
2489,CSC3,CNV4,Others,2
2490,CYUL,KHWO,Air Transat A T Inc.,2
2491,CSJ4,CSE4,Others,2
2492,CYUL,CNV4,Others,2
2493,CNV9,CNV8,Others,2
2494,CYFJ,CNV8,Others,2
2495,CSD4,CSE4,Others,2
2496,CYZV,CNV9,Others,2
2497,CYUL,KMZJ,Others,2
2498,CSZ3,KTEB,Others,2
2499,CAA2,CSE4,Others,2
2500,CSD3,CPR2,Others,2
2501,CSG3,CPR2,Others,2
2502,CYMX,KLAS,Others,3
2503,CSE4,KMSS,Others,2
2504,CYOW,CYFJ,Porter Airlines Inc.,2
2505,CSY4,CPR2,Others,2
2506,CYUL,KLAS,Aviation Starlink Inc.,2
2507,CYJN,CPR2,Others,2
2508,CYLS,CYFJ,Others,2
2509,CYMX,LIMC,Others,2
2510,CYGK,CYFJ,Others,2
2511,CTR6,CYFJ,Others,2
2512,CYUL,LIBD,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2513,CYMX,KLCK,Cargojet Airways Ltd.,4
2515,CYXU,CYFJ,Others,2
2517,CYYC,CYFJ,Others,2
2520,CNF3,CSE4,Others,2
2521,CZBM,CPF4,Others,2
2522,CYFJ,KDLZ,Others,3
2523,CYFJ,KCMH,Others,4
2524,CYUL,KMSS,Others,2
2525,CYFJ,KBJC,Others,2
2526,CYFJ,KBED,Others,4
2527,CYFJ,KAXV,Others,2
2528,CSB3,CPG5,Others,2
2529,CSE4,CPG5,Others,2
2530,CSP6,CPG5,Others,2
2531,CNV9,MMUN,Air Transat A T Inc.,2
2532,CSB3,CLA2,Others,2
2533,CYHU,KSFO,Others,3
2534,CES2,CSP5,Others,2
2535,CYHU,KSTL,Others,2
2536,CSA2,CSP5,Others,2
2537,CYHU,VA16,Others,2
2538,CSJ5,KMZJ,Air Canada Rouge Lp,2
2540,CYUL,KBED,Bank Of Utah Trustee,3
2542,CYMX,KCVG,Wells Fargo Trust Co Na Trustee,4
2543,CYJN,CSP5,Others,2
2545,CYUL,KBFI,Air Canada,2
2546,CYUL,TXKF,Aviation Starlink Inc.,2
2547,CYMX,VG22,Others,2
2548,CYUL,CSN7,Others,2
2549,CYHU,KBKL,Others,2
2550,CYHU,CSN7,Others,2
2551,CYMX,KPDK,Others,3
2552,CSA2,CSK4,Others,2
2553,CYMX,KMSS,Others,2
2554,CSN3,VT15,Others,2
2555,CYMX,4NY0,Bank Of Utah Trustee,2
2556,CYUL,4TE6,Jazz Aviation Lp,2
2557,CYUL,4VA8,Others,3
2558,CYMX,KLUK,Others,2
2559,CNV9,KBED,Others,2
2560,CYUL,53II,Others,2
2561,CYUL,6FL3,Air Canada Rouge Lp,2
2562,CYMX,KATL,Others,3
2563,CYMX,KPHX,Others,2
2564,CYUL,SKMA,Others,2
2565,CYMX,KSTP,Others,2
2566,CZBM,KBOS,Others,2
2567,CYHU,88PA,Others,3
2568,CYHU,CYMX,Air Georgian Limited,2
2569,CYGK,CYMX,Others,2
2570,CYTZ,CSP6,Porter Airlines Inc.,2
2571,CYCK,CYMX,Others,2
2572,CTR6,CYMX,Others,2
2573,CSU3,CYMX,Others,2
2574,CYSC,89NY,Others,2
2575,CSS3,CYMX,Others,2
2576,CSQ3,CYMX,Others,2
2577,CYMX,8KY6,Others,2
2578,CSG3,CYMX,Air Georgian Limited,2
2579,CYJN,CYMX,Bank Of Utah Trustee,2
2580,CYRO,CSP6,Others,2
2581,CYUL,KBKL,Aviation Starlink Inc.,2
2582,CYSH,CYMX,Others,2
2583,CYUL,6NJ9,Jazz Aviation Lp,2
2584,CSJ5,KMCI,Air Canada,2
2585,CYMX,KBNA,Others,3
2586,CYUL,TS35,Jazz Aviation Lp,2
2587,CYND,KRDU,Others,2
2588,CSJ5,KFLL,Others,2
2589,CYHU,77PA,Others,2
2590,CYUL,KBNA,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2591,CSZ3,CSP6,Others,2
2592,CYUL,78MI,Jazz Aviation Lp,2
2593,CYUL,CFQ7,Sunwing Airlines Inc.,2
2594,CYUL,TA07,Jazz Aviation Lp,2
2595,CYMX,KPHL,Others,2
2596,CSN3,VT26,Others,2
2597,CYHU,KSUS,Others,4
2598,CYHU,KSCH,Others,2
2599,CYND,KPWK,Others,4
2600,CNV9,VT52,Others,2
2601,CSM3,KEWR,Others,2
2602,CSM3,KEWR,Republic Airways Inc,2
2603,CYFJ,KABE,Others,2
2604,CYYZ,CYND,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2608,CYYB,CYND,Others,2
2610,CYUL,1XS1,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
2611,CYMX,20KY,Cargojet Airways Ltd.,2
2612,CYUL,CYND,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2613,CYSN,CYND,Others,2
2614,CSE4,VT52,Others,2
2615,CYJN,CYOO,Others,2
2616,CSM3,KPBG,Others,2
2617,CSM3,KBED,Others,2
2618,CYUL,02XS,Others,2
2619,CYHU,03MA,Others,2
2620,CYOW,CSM3,Others,2
2621,CTR6,CYOW,Others,2
2622,CYJN,CSM3,Others,2
2623,CSQ3,CYOW,Others,2
2624,CYHU,CSM3,Air Georgian Limited,2
2625,CYSC,CSM3,Others,2
2626,CSE4,CSM3,Others,2
2627,CYUL,07VT,Others,2
2628,CYND,KSDC,Others,2
2630,CYUL,CYOO,Bank Of Utah Trustee,2
2631,CYUL,CYOO,Aviation Starlink Inc.,2
2632,CYHU,VT52,Bank Of Utah Trustee,2
2633,CSM3,KMHT,Others,2
2634,CYHU,24CT,Others,2
2635,CNP3,CSN7,Others,2
2636,CSZ3,CSK4,Others,2
2637,CSE4,3NK5,Others,2
2638,CYJN,CSM5,Others,2
2639,CYFJ,3NK5,Others,2
2640,CYFJ,KSAN,Others,3
2641,CSZ3,CSN3,Others,2
2642,CYMX,OTHH,Others,2
2644,CYUL,VT26,Aviation Starlink Inc.,2
2645,CYMX,KTYS,Others,2
2646,CYSC,KROC,Others,2
2647,CYUL,KATW,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2648,CYHU,VT26,Bank Of Utah Trustee,2
2649,CYUL,42OH,Others,2
2650,CNS8,CYND,Others,2
2651,CYUL,31MA,Others,2
2652,CSM3,KPHL,American Airlines Inc,2
2653,CSN3,CSM5,Others,2
2654,CYUL,25GA,Jazz Aviation Lp,2
2655,CYUL,CSL5,Others,2
2656,CSM3,KPSM,Others,2
2657,CYSC,VT45,Others,2
2658,CSB3,CSL5,Others,2
2659,CYCL,CYND,Others,2
2660,CTA4,CYND,Others,2
2661,CYUL,KSFO,Bank Of Utah Trustee,2
2662,CSM3,KTEB,Others,2
2663,CTR6,CSL3,Others,2
2664,CYUL,2NC1,Wells Fargo Trust Co Na Trustee,2
2665,CYUL,VT38,Others,3
2666,CYUL,KSGF,Others,2
2667,CSE4,KALB,Others,2
2668,CYUL,8KY6,Others,2
2669,CYUL,KMKE,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2670,CSA2,CYMX,Cargojet Airways Ltd.,2
2671,CYUL,CYKF,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2672,CYTZ,CSG3,Others,2
2673,CYUL,CCV4,Air Canada,2
2674,CYUL,CSR3,Aviation Starlink Inc.,2
