airport,freq,lon,lat,continent,country,sub,city
KMSY,3,-306.59987494667376,297.5582280084188,America,United States of America,Louisiana,New Orleans
KPBI,139,-292.0207249678283,-30.38175402118168,America,United States of America,Florida,West Palm Beach
KX26,1,-261.6916869205504,78.10746755622799,America,United States of America,Florida,Sebastian
KDLZ,3,-127.42481462838603,157.5429002267992,America,United States of America,Ohio,Delaware
EGNT,1,167.77367334866867,62.79993665046395,Europe,United Kingdom,England,Newcastle
EGCN,3,139.85249651565687,42.30257543454967,Europe,United Kingdom,England,Doncaster
SC88,1,-223.0518459868133,140.26538376070053,America,United States of America,South Carolina,Chesnee
LSZS,1,161.1468000298316,-56.594391730653776,Europe,Switzerland,Grisons,
KMGJ,2,-118.82345658099493,-72.7953891763295,America,United States of America,New York,Montgomery
4FL3,1,-297.4604223704444,67.68974697258612,America,United States of America,Florida,Fellsmere
1MU2,2,-58.62022401519191,325.924361545074,America,United States of America,Missouri,Ridgely
EFHK,4,254.14972615938456,138.62839614206655,Europe,Finland,Uusimaa,Helsinki
EGSC,1,127.65533483573284,8.826359624432284,Europe,United Kingdom,England,Cambridge
26MI,1,-4.6731123712511184,204.90275483804672,America,United States of America,Michigan,Lowell
KOCF,2,-280.9654110935856,155.20138620349113,America,United States of America,Florida,Ocala
KPIA,5,-80.21944925857031,298.0597504637603,America,United States of America,Illinois,Peoria
KIAD,2067,-191.86099815101613,27.38783314532192,America,United States of America,Dist. Of Columbia,Washington
KBWG,2,-178.30537955698637,268.0001746124981,America,United States of America,Kentucky,Bowling Green
FL86,6,-337.7894614499387,194.13232728435463,America,United States of America,Florida,Fort Myers
KBKV,1,-268.8600214918698,202.9450742871437,America,United States of America,Florida,Brooksville
K5B2,2,-110.82291569110623,-12.974849344633151,America,United States of America,New York,Saratoga Springs
SBGR,7,-57.86586337945102,-242.5434645510072,America,Brazil,São Paulo,Sao Paulo
KBUF,151,-69.32997155270819,134.4076957915795,America,United States of America,New York,Buffalo
KRZN,1,67.27553007119117,230.5013547754544,America,United States of America,Wisconsin,Siren
KSEA,249,116.17553895284784,322.2420208251655,America,United States of America,Washington,Seattle
88PA,6,-156.44793754691045,110.67326344747842,America,United States of America,Pennsylvania,Clinton
LEBL,317,55.75606393575429,-153.07325296267214,Europe,Spain,Catalonia,Barcelona
KLUK,24,-166.58195295644563,187.49779707571457,America,United States of America,Ohio,Cincinnati
KOSU,3,-140.608930198671,161.99142563946455,America,United States of America,Ohio,Columbus
KVPC,1,-222.9704234697556,242.9929917193432,America,United States of America,Georgia,Cartersville
KSFB,17,-304.5891868622058,96.51236505197494,America,United States of America,Florida,Orlando
KPTK,38,-41.29544069494294,182.3996825712338,America,United States of America,Michigan,Pontiac
36AL,1,-286.0015828745108,257.6783259696283,America,United States of America,Alabama,Ozark
KPHF,1,-248.2576386586082,-33.19019698447152,America,United States of America,Virginia,Newport News
KJFK,61,-217.42761904677272,-110.67925472114446,America,United States of America,New York,New York
EGPH,5,171.90042358802776,71.47902589510376,Europe,United Kingdom,Scotland,Edinburgh
SC24,1,-205.82451872371496,165.00750083774454,America,United States of America,South Carolina,Seneca
SC43,2,-241.44876709672076,171.4831956695587,America,United States of America,South Carolina,Williamston
2MI5,3,1.4851355757260205,199.16974669717308,America,United States of America,Michigan,Ada
TJIG,3,-258.52764586731223,-131.952934974245,America,United States of America,Puerto Rico,San Juan
KREI,1,14.330013025110718,369.8038768974721,America,United States of America,California,Redlands
LFBO,164,64.41505577770928,-165.18552039248488,Europe,France,Occitanie,Toulouse/Blagnac
KARB,5,-56.469100052398844,202.31681178388305,America,United States of America,Michigan,Ann Arbor
KSRQ,24,-296.35652892700386,197.7856815096184,America,United States of America,Florida,Sarasota/Bradenton
FD08,12,-312.1475483305187,-15.696380472845608,America,United States of America,Florida,Delray Beach
VT42,1,-89.19124964504192,19.856800775911463,America,United States of America,Vermont,Morrisville
OI41,2,-131.82260102147848,123.9033226317248,America,United States of America,Ohio,Hiram
KBMI,1,-92.62080767153705,276.5947524413829,America,United States of America,Illinois,Bloomington/Normal
LFHJ,33,102.72701643610995,-121.54243057879351,Europe,France,Auvergne-Rhone-Alpes,Verdun
KW32,1,-204.0789311512838,-1.4396067477850107,America,United States of America,Maryland,Clinton
KERI,36,-89.79092720455532,119.70871243895628,America,United States of America,Pennsylvania,Erie
CT96,1,-114.9345285396965,-131.07800890712383,America,United States of America,Connecticut,Bristol
KGPM,2,-171.93491043109384,348.7632776183981,America,United States of America,Texas,Grand Prairie
KLNA,68,-323.667308739836,-39.42809017728712,America,United States of America,Florida,West Palm Beach
25OH,1,-145.92957969060768,115.84152024682844,America,United States of America,Ohio,Louisville
KBIV,3,-23.032115595960697,213.8225885617864,America,United States of America,Michigan,Holland
KJAU,1,-192.47933046719365,184.65674484882936,America,United States of America,Tennessee,Jacksboro
HECA,1,190.95246214061834,-145.71639785508373,Africa,Egypt,Cairo,Cairo
KDLL,1,16.662292895045198,240.64541105283544,America,United States of America,Wisconsin,Baraboo
KBNA,143,-204.22672444270046,269.3925858154353,America,United States of America,Tennessee,Nashville
GA43,2,-244.36256952765143,124.21831080743456,America,United States of America,Georgia,Guyton
KAZO,3,-40.41893460035909,238.672478149622,America,United States of America,Michigan,Kalamazoo
FL95,4,-252.15430956419985,46.34359774419094,America,United States of America,Florida,Winter Beach
9MI2,3,-84.72232191494787,179.14988578040376,America,United States of America,Michigan,Newport
EDDH,3,203.5172186242728,77.18044711420583,Europe,Germany,Hamburg,Hamburg
KFCM,9,31.18130974010477,264.746827630914,America,United States of America,Minnesota,Minneapolis
KCMH,67,-149.9150913415441,144.9637932393791,America,United States of America,Ohio,Columbus
17FA,5,-400.60596082436194,123.84706543323284,America,United States of America,Florida,La Belle
MDAN,2,-308.7202270084407,-72.10729606251002,America,Dominican Republic,Sanchez-Ramirez,Cotui Angelina
MDBE,4,-289.15720585274926,-95.85343939350344,America,Dominican Republic,El-Seibo,La Romana
90NY,2,-85.24293986943442,104.04380610041406,America,United States of America,New York,Canandaigua
LJLJ,1,181.755201961074,-39.99469467024481,Europe,Slovenia,Cerklje-na-Gorenjskem,Ljubljana
6FL3,2,-350.72685757294124,132.13016845938446,America,United States of America,Florida,Punta Gorda
MMJC,3,-218.67944412614844,371.6561148478862,America,Mexico,Mexico,
KCOF,1,-260.4844625843496,90.565956258445,America,United States of America,Florida,Cocoa Beach
08FA,1,-386.733528912541,97.22994372401944,America,United States of America,Florida,La Belle
KZER,1,-132.28308718974228,-6.428739395830565,America,United States of America,Pennsylvania,Pottsville
KBTL,6,-37.58591742071762,229.9844629803933,America,United States of America,Michigan,Battle Creek
KMHT,35,-43.37483494976779,-51.34284377891111,America,United States of America,New Hampshire,Manchester
KFCI,4,-232.6524178635212,-8.675026826959073,America,United States of America,Virginia,Richmond
FD74,3,-318.12606033034956,56.97277967973218,America,United States of America,Florida,West Melbourne
KFSO,17,-44.84781860778738,31.562388549300508,America,United States of America,Vermont,Highgate
KCMA,1,38.463432517401316,359.39608073366776,America,United States of America,California,Camarillo
KUGN,20,-24.57854695440359,221.1274348021442,America,United States of America,Illinois,Chicago/Waukegan
40ME,2,-25.526547502641957,-10.226314291594356,America,United States of America,Maine,Fryeburg
LFHH,11,78.09241700162902,-127.30493662870076,Europe,France,Auvergne-Rhone-Alpes,Verdun
KBCT,49,-318.7487897247884,-50.50069805078565,America,United States of America,Florida,Boca Raton
FD30,1,-274.2399403905035,53.1048485093466,America,United States of America,Florida,Fort Pierce
FL59,6,-360.5421074622251,151.4455312782049,America,United States of America,Florida,Fort Myers
FL84,1,-259.96490827981586,132.86637269641898,America,United States of America,Florida,Fernandina Beach
FL35,4,-273.7242335169741,193.9147586722865,America,United States of America,Florida,Lutz
K0G7,4,-87.33740965086548,95.21440964012382,America,United States of America,New York,Seneca Falls
KF45,48,-296.3512759178835,-7.06459343901593,America,United States of America,Florida,West Palm Beach
KDAB,4,-302.48465072692375,82.06858267754066,America,United States of America,Florida,Daytona Beach
KHHR,26,32.69027465295049,400.0154378055901,America,United States of America,California,Hawthorne
KMAL,1,-73.21122370281138,92.34545906967008,America,United States of America,New York,Malone
CO14,1,-25.991430760453873,328.707290331198,America,United States of America,Colorado,Alamosa
KRAC,7,0.3959194214137116,226.58530159793247,America,United States of America,Wisconsin,Racine
KGPI,1,109.30723303319661,268.1287772204201,America,United States of America,Montana,Kalispell
KWHP,12,34.07481788407661,356.7861094414312,America,United States of America,California,Los Angeles
KOJC,2,-86.95439277756851,333.5926506488435,America,United States of America,Kansas,Olathe
TLPL,1,-234.77904596151515,-167.54329013324522,America,Saint Lucia,Vieux-Fort,Vieux Fort
KPYM,1,-62.56005356122815,-149.4019523040912,America,United States of America,Massachusetts,Plymouth
MDBG,299,-273.0434016026626,-119.01744047731547,America,Dominican Republic,La Altagracia,Higuey
NK01,1,-59.6015225354557,108.13582850336564,America,United States of America,New York,Carthage
KMCO,1326,-322.93435293843686,93.4014036604204,America,United States of America,Florida,Orlando
0MI4,1,105.42893835739348,210.47763655915185,America,United States of America,Michigan,Gwinn
5CT7,2,-189.1938370648307,-157.10061369472382,America,United States of America,Connecticut,Old Lyme
TNCA,1,-316.7888630771826,-82.36914400287667,America,Aruba,,Oranjestad
LFML,181,93.8455121149011,-178.95712553722092,Europe,France,Provence-Alpes-Cote-d'Azur,Marseille
21XS,1,-242.04753601126902,302.7695937330533,America,United States of America,Texas,Houston
77PA,7,-163.72686620282659,83.4966355548386,America,United States of America,Pennsylvania,Allison Park
KNUQ,4,62.31232560427924,355.7191095133353,America,United States of America,California,Mountain View
KCLE,1,-96.44165514343864,164.30550923611548,America,United States of America,Ohio,Cleveland
KIXD,2,-81.39572104750894,337.0213288990411,America,United States of America,Kansas,Olathe
02AR,1,-154.08002400488704,290.7016720360468,America,United States of America,Arkansas,Murfreesboro
25SC,1,-205.89339113811374,153.8874817130784,America,United States of America,South Carolina,Greenville
KFGX,1,-181.65650047093428,177.21215060169197,America,United States of America,Kentucky,Flemingsburg
4TX8,1,-124.08964819794544,359.66500386124386,America,United States of America,Texas,Krum
LEZG,1,26.94398620253286,-150.39569360051965,Europe,Spain,Aragon,Zaragoza
EGTK,3,77.96093465176315,-46.07490591147776,Europe,United Kingdom,England,Kidlington
EGGW,19,114.75705615788276,-28.16711556039415,Europe,United Kingdom,England,London
NY24,3,33.49412223899465,141.35922703262287,America,United States of America,New York,Niagara Falls
EKAH,1,207.93418128127496,105.24525472236398,Europe,Denmark,Central Jutland,Aarhus
KTIX,1,-293.44491093980685,71.36369077198444,America,United States of America,Florida,Titusville
LL59,1,209.61314464567755,-104.6421714291524,Asia,Israel,,Rishon LeZion
OJAI,1,215.45961688629717,-87.03682255036622,Asia,Jordan,Amman,Amman
1IN1,1,-133.67720193050806,257.4407489931324,America,United States of America,Indiana,Lewisville
KDKK,3,-121.8882451738944,78.96610857717782,America,United States of America,New York,Dunkirk
KPSM,73,-23.556028440666292,-68.78071636786187,America,United States of America,New Hampshire,Portsmouth
ME91,7,-3.295129590550865,-35.64946255367868,America,United States of America,Maine,Gorham
KBGM,3,-108.92012508025356,-40.71558095093945,America,United States of America,New York,Binghamton
EGKK,213,92.59995427150467,-43.77580099489997,Europe,United Kingdom,England,London
KSCH,5,-85.48031225080105,-36.11451623713419,America,United States of America,New York,Schenectady
CT36,1,-128.230583012575,-141.44601663309805,America,United States of America,Connecticut,Bozrah
PN40,6,-114.20495649795855,100.60722261970518,America,United States of America,Pennsylvania,North East
KRFD,10,-19.674157589820435,254.33972176336013,America,United States of America,Illinois,Chicago/Rockford
15ME,1,-1.7575130425522683,-27.335860254324363,America,United States of America,Maine,North Yarmouth
YMEN,1,101.47674004248321,-215.4850779044149,Australia,Australia,Victoria,
MN92,1,96.98792719622327,219.1931161290773,America,United States of America,Minnesota,Proctor
EKCH,8,234.02812370252582,113.80110472437686,Europe,Denmark,Capital-Region,Copenhagen
KAXH,1,-226.66664403565272,317.97816955654935,America,United States of America,Texas,Houston
KPHX,127,-54.39911374331491,374.93913836026127,America,United States of America,Arizona,Phoenix
KPJC,1,-153.45419537138457,97.58923105361472,America,United States of America,Pennsylvania,Zelienople
VOMM,1,285.2302257241323,35.692168209773044,Asia,India,Tamil-Nadu,Chennai
KSGS,1,49.438177538888716,249.52833904312945,America,United States of America,Minnesota,South St Paul
KRDU,307,-233.3971661236138,18.08506325388127,America,United States of America,North Carolina,Raleigh/Durham
KSDC,2,-64.64203436788226,112.87309732172469,America,United States of America,New York,Williamson/Sodus
2KY4,1,-188.6826274021527,252.22602726436813,America,United States of America,Kentucky,Elizabethtown
KU42,1,40.08302676345496,306.97880652861267,America,United States of America,Utah,Salt Lake City
71NC,1,-213.02257502863313,61.964038606015855,America,United States of America,North Carolina,Elon College
07KY,11,-173.16035125665323,245.2982129300725,America,United States of America,Kentucky,Louisville
05IN,22,-128.1639847005337,257.2399001458619,America,United States of America,Indiana,Belleville
KIKK,1,-84.02880258311706,267.0869150708097,America,United States of America,Illinois,Kankakee
OMAA,3,261.6272957622419,-24.089374984089503,Asia,United Arab Emirates,Abu Dhabi,Abu Dhabi
LFPO,218,53.77254053775101,-79.27514070412616,Europe,France,Ile-de-France,Paris
IN58,1,-130.35902712377631,231.4251468745244,America,United States of America,Indiana,Martinsville
2CN8,1,15.90046324574616,338.8130791276435,America,United States of America,California,Lake Arrowhead
KJZP,1,-213.12869502195787,212.57251723520767,America,United States of America,Georgia,Jasper
KTYS,6,-195.86291860824358,182.25659607138329,America,United States of America,Tennessee,Knoxville
LSZM,47,141.27223861076723,-51.504795095061965,Europe,Switzerland,Grand Est,Bale/Mulhouse
KSTL,22,-112.94840230576105,282.3179566790697,America,United States of America,Missouri,St Louis
MDPC,53,-26KBC3.00871633355075,-119.07353516713822,America,Dominican Republic,La Altagracia,Punta Cana
03MA,9,-66.92378372166483,-90.64027618168704,America,United States of America,Massachusetts,Hadley
KNRS,1,-19.786595849400893,400.6782628834782,America,United States of America,California,Imperial Beach
KOQU,1,-153.76883300243554,-222.59300743747772,America,United States of America,Rhode Island,North Kingstown
KPWM,15,-12.79362780853905,-37.49490375899956,America,United States of America,Maine,Portland
AL16,3,-246.32165225417972,264.1663921741734,America,United States of America,Alabama,Pinson
89NY,10,-32.94756355649181,137.46806406075933,America,United States of America,New York,Alexandria Bay
KLRD,1,-166.99515476833102,411.4710805762207,America,United States of America,Texas,Laredo
NC37,1,-201.66324050216738,81.31049493433127,America,United States of America,North Carolina,Reidsville
LIPZ,170,172.45163907086817,-53.72597718183847,Europe,Italy,Veneto,Venezia
KEWR,3130,-206.77552662710664,-89.25553223243202,America,United States of America,New Jersey,Newark
4IL3,1,-17.036420146692706,259.0979859215747,America,United States of America,Illinois,Stillman Valley (Byron)
7FA8,1,-264.731080424568,210.34118307324945,America,United States of America,Florida,Monticello
KTOI,1,-295.6893561317337,262.10081804931286,America,United States of America,Alabama,Troy
TX32,1,-119.40924166366409,345.9525861378208,America,United States of America,Texas,Bolivar
AZ63,2,-87.09961355157071,430.789368864254,America,United States of America,Arizona,Redrock
LFPE,1,85.25971548193563,-63.46361381568207,Europe,France,Ile-de-France,Creil
KCLT,639,-212.54800810585286,113.41727316531023,America,United States of America,North Carolina,Charlotte
OBBS,1,233.26184158796593,-48.15860122628432,Asia,Bahrain,,Sitrah
KPSP,3,-1.2828870643825472,334.5519357237331,America,United States of America,California,Palm Springs
NJ25,1,-178.89134151766032,-44.97452586256347,America,United States of America,New Jersey,Clarksboro
TA07,2,-229.2986297668498,298.94678711924644,America,United States of America,Texas,Dayton
VIDP,254,280.5825037741907,81.66083810573704,Asia,India,NCT,New Delhi
KAIO,1,-3.2104350580416505,291.60697830229094,America,United States of America,Iowa,Atlantic
LBSF,4,212.3394764676092,-22.751172876981418,Europe,Bulgaria,Sofia-Capital,Sofia
KFXE,89,-343.71011634752983,-21.12639198785008,America,United States of America,Florida,Fort Lauderdale
LFRS,20,69.4818056474156,-136.25610240690742,Europe,France,Pays-de-la-Loire,Nantes
LOWW,283,210.31117103815058,28.74528185663188,Europe,Austria,Lower-Austria,Vienna
KCYO,1,-167.77491393759004,151.08886082937798,America,United States of America,Ohio,Circleville
ELLX,4,138.24949729344164,-37.84407374909589,Europe,Luxembourg,Luxembourg,Luxembourg
KPGD,1,-322.81882917124966,179.92877736788475,America,United States of America,Florida,Punta Gorda
KAXV,6,-106.5714582274351,199.2216655096706,America,United States of America,Ohio,Wapakoneta
LPPT,681,-4.155586261758459,-204.8831313252641,Europe,Portugal,Lisbon,Lisbon
KPWK,60,-30.484836954816398,260.76616901679563,America,United States of America,Illinois,Chicago/Prospect Heights/Wheeling
YSSY,2,71.79822414068245,-237.7934060607364,Australia,Australia,New South Wales,Sydney
53II,2,-91.82421936404081,212.29918807077405,America,United States of America,Indiana,Woodburn
KSAT,15,-146.2009813376842,392.5758053382583,America,United States of America,Texas,San Antonio
KBED,232,-46.935015819274945,-97.37703328303164,America,United States of America,Massachusetts,Bedford
KART,1,-50.587633607438924,128.67245443633286,America,United States of America,New York,Watertown
VT45,22,-65.92696543642477,29.532610243150685,America,United States of America,Vermont,Jericho
KCDW,11,-161.75320110151515,-88.78363266039453,America,United States of America,New Jersey,Caldwell
NC05,6,-210.68461240206716,112.12034624529814,America,United States of America,North Carolina,Huntersville
LIRF,469,157.12572681402327,-169.00772843004086,Europe,Italy,Latium,Rome
KFFO,1,-146.5665428901723,187.24656538740155,America,United States of America,Ohio,Dayton
SBBR,1,-64.74570696649978,-181.2343541115745,America,Brazil,Federal-District,Brasilia
KRSW,7,-356.5220568006709,174.67706933165633,America,United States of America,Florida,Fort Myers
LDDU,1,183.0795727553095,-68.045839127287,Europe,Croatia,Dubrovacko-Neretvanska,Dubrovnik
1NK6,1,-107.97867223415759,51.25197460830627,America,United States of America,New York,Wilmington
7TS4,1,-164.24976855806463,324.16326171820174,America,United States of America,Texas,Crossroads
KLSE,1,28.90711142293614,243.7670273488324,America,United States of America,Wisconsin,La Crosse
KT54,1,-188.79228427404394,312.4874910473662,America,United States of America,Texas,Rosenberg
CT32,4,-171.48835467601043,-189.9085993089859,America,United States of America,Connecticut,Voluntown
KSLC,6,52.18591756133093,300.3066617185453,America,United States of America,Utah,Salt Lake City
32PN,1,-150.78554233852452,104.44144507911253,America,United States of America,Pennsylvania,New Brighton
KSBM,7,27.83239857007903,199.5858441839768,America,United States of America,Wisconsin,Sheboygan
KCRQ,27,-5.873721872906345,348.6450215511651,America,United States of America,California,Carlsbad
KVNY,29,34.07483473500758,356.7861488909357,America,United States of America,California,Van Nuys
KSDF,470,-173.16047246971834,245.29789598212056,America,United States of America,Kentucky,Louisville
KIAH,338,-195.56842752788845,301.2427741400488,America,United States of America,Texas,Houston
OI62,9,-116.67031725162602,140.01864048129923,America,United States of America,Ohio,Russell
LPPR,92,13.4045463494238,-156.62960162041858,Europe,Portugal,Porto,Porto
KDAL,23,-155.9362080170086,346.8342758594536,America,United States of America,Texas,Dallas
KJQF,2,-218.5217559253328,100.58036780684824,America,United States of America,North Carolina,Concord
75PA,1,-109.14232234954737,122.35584739209048,America,United States of America,Pennsylvania,Albion
KFMY,12,-356.1928725539802,174.64102588007833,America,United States of America,Florida,Fort Myers
